

 Begin Fly'm 
 Ions Flown Separately, Comp Quality(3) 
 Number of Ions to Fly = 0 


------ Begin Next Fly'm ------

Ion(354) TOF(4.50356 usec) Mass(35 amu) Charge(-1 e) 

Ion(355) TOF(7.45888 usec) Mass(36 amu) Charge(-1 e) 

Ion(356) TOF(6.34716 usec) Mass(37 amu) Charge(-1 e) 

Ion(357) TOF(8.01275 usec) Mass(38 amu) Charge(-1 e) 

Ion(358) TOF(4.41772 usec) Mass(39 amu) Charge(-1 e) 

Ion(359) TOF(5.28288 usec) Mass(40 amu) Charge(-1 e) 

Ion(360) TOF(6.49444 usec) Mass(41 amu) Charge(-1 e) 

Ion(361) TOF(6.69676 usec) Mass(42 amu) Charge(-1 e) 

